,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ブラッキッシュ,牡2,56.0,戸崎圭,木村,,美浦,2023107028,05386,キタサンブラック,シネマトグラフ,ロードカナロア,-0.9554886644178682,4
1,2,2,ウインデイブレイク,牡2,56.0,菊沢,青木,,美浦,2023105886,01161,ベンバトル  Benbatl(英),ダイワベスパー,ダイワメジャー,-4.360362573502787,12
2,3,3,セツナサ,牡2,56.0,マーカンド,武井,,美浦,2023107225,05626,サートゥルナーリア,ホロロジスト  Horologist(米),Gemologist,-2.893997047816542,9
3,4,4,セットエトワール,牝2,55.0,荻野極,鹿戸,,美浦,2023103792,01160,シルバーステート,セブンスセンス,キングカメハメハ,-0.4843704029448953,2
4,4,5,タイセイスタナー,牝2,55.0,津村,池上,,美浦,2023104480,01092,シルバーステート,コンフォータブル,ザール  Xaar(英),-1.1164757844619162,6
5,5,6,ウインアイルグロウ,牡2,56.0,松岡,堀内,,美浦,2023105852,01085,ウインブライト,ウインアイルビータ,アイルハヴアナザー  I'll Have Another(米),0.6737395506217912,1
6,5,7,ホープフルワールド,牡2,56.0,佐々木,伊藤大,,美浦,2023105575,01197,ワールドプレミア,シングフォーホープ,アジアエクスプレス,-0.5148013054325783,3
7,6,8,ベンヴェヌータ,牝2,55.0,石橋脩,辻,,美浦,2023103446,01077,ロゴタイプ,スターズバース,タートルボウル  Turtle Bowl(愛),-1.069212207017455,5
8,6,9,アグアフレスカ,牝2,55.0,北村宏,国枝,,美浦,2023103579,01043,ブリックスアンドモルタル  Bricks and Mortar(米),ラセレシオン,ゼンノロブロイ,-2.374653549501652,8
9,7,10,ビップマリク,セ2,56.0,江田照,高柳瑞,,美浦,2023100161,00689,インディチャンプ,フォワードカール,ゼンノロブロイ,-3.5224701264799374,11
10,7,11,カタフラクト,牡2,56.0,石川,加藤士,,美浦,2023105357,01150,ダノンバラード,ホッコータピタン,サウスヴィグラス,-1.3514485227383881,7
11,8,12,レーザーキック,牝2,52.0,▲小林美,竹内,,美浦,2023105231,01206,レイデオロ,ヴィエナブロー,Camelot  (英),-3.441826913804439,10
12,8,13,サクセスブルー,牡2,56.0,横山武,斎藤誠,,美浦,2023106106,01170,レイデオロ,ブルレジーナ,ハーツクライ,-4.614772018864161,13
