,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,タイセイレスポンス,セ5,58.0,菱田,安田,,栗東,2021105646,01144,ミッキーアイル,チャイマックス,Congrats,-0.23907305569247375,2
1,2,2,ウォーターガーベラ,牝4,56.0,藤岡佑,石橋,,栗東,2022100403,01093,レイデオロ,ウォーターピオニー,ヴィクトワールピサ,-1.3344204404780058,7
2,3,3,メタルスピード,牡6,58.0,吉村,斎藤誠,,美浦,2020101772,01216,シルバーステート,マイビビアーヌ,Shamardal,-1.05987657772474,5
3,4,4,コルレオニス,牡5,58.0,ハマーハン,友道,,栗東,2021105704,05676,レイデオロ,ヒストリックスター,ファルブラヴ,-0.43257081089638844,3
4,4,5,フライングブレード,牡6,58.0,浜中,飯田,,栗東,2020100906,01115,ビッグアーサー,ルプス,キングズベスト,-1.6366548338245757,8
5,5,6,スイープアワーズ,牡6,58.0,幸,宮地,,栗東,2020103428,00732,ディープインパクト,スイープトウショウ,エンドスウィープ,-2.0424366906913463,10
6,5,7,ミニトランザット,牡4,58.0,西村淳,杉山佳,,栗東,2022105230,01171,エピファネイア,イチオクノホシ,ゼンノロブロイ,1.7102021063864357,1
7,6,8,アイルシャイン,セ6,58.0,田口,新谷,,栗東,2020104520,01208,ヴィクトワールピサ,ベストオブミー,ブライアンズタイム,-0.9516148633142473,4
8,6,9,サヴォンリンナ,牝4,56.0,北村友,田中克,,栗東,2022105696,01102,サトノダイヤモンド,サイマー,Zoffany,-2.9372716408141346,12
9,7,10,キングメーカー,牡4,58.0,川田,須貝,,栗東,2022102744,01088,スワーヴリチャード,プレリュードフィズ,キングカメハメハ,-1.220202956371431,6
10,7,11,トーホウディアス,牡8,58.0,酒井,谷,,栗東,2018103406,01034,トーホウジャッカル,トーホウプリンセス,サクラバクシンオー,-4.553684391577397,13
11,8,12,ネーヴェフレスカ,牝4,56.0,松山,石坂,,栗東,2022105783,01126,ニューイヤーズデイ,グランデアモーレ,ネオユニヴァース,-1.9458269200048837,9
12,8,13,ブリュットミレジメ,牡7,58.0,団野,荒川,,栗東,2019102106,01180,コパノリッキー,ミスマープル,Sinndar,-2.2622730038544736,11
