,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202508030912,1,7,13,ピエマンソン,牡3,56.0,池添,0:1:22.8,,1,2.5,36.3,5-5,栗東 平田,478(+2)
202508030912,2,8,15,ウルスクローム,牡3,55.0,高杉,0:1:23.0,1,3,5.8,36.4,8-5,栗東 大橋,480(-8)
202508030912,3,5,9,アレ,牡4,56.0,西村淳,0:1:23.3,1.3/4,9,28.8,36.4,10-10,栗東 中内田,514(0)
202508030912,4,3,6,コスモストーム,牡3,56.0,秋山稔,0:1:23.3,ハナ,4,8.5,36.3,11-11,栗東 北出,514(+6)
202508030912,5,6,11,テーオールビー,牝4,53.0,長岡,0:1:23.3,クビ,10,50.2,37.1,2-2,栗東 宮,462(-6)
202508030912,6,2,3,ヤマニンバロネス,牝3,53.0,武豊,0:1:23.4,1/2,5,9.4,36.5,11-11,栗東 千田,468(-4)
202508030912,7,2,4,アメリカンポリス,牡3,55.0,坂井,0:1:23.5,3/4,2,4.7,37.0,5-5,栗東 池江,514(+2)
202508030912,8,1,2,バックトゥザライト,牡5,55.0,団野,0:1:23.7,1,12,138.4,36.5,13-11,栗東 辻野,526(+2)
202508030912,9,7,14,アストラカ,セ4,55.0,吉村,0:1:23.9,1.1/4,14,182.3,36.5,14-11,栗東 田中克,500(+18)
202508030912,10,3,5,シンゼンイズモ,牡5,53.0,和田竜,0:1:23.9,ハナ,16,322.3,36.4,16-16,栗東 荒川,528(+6)
202508030912,11,4,7,アスクキングコング,セ7,53.0,戸崎圭,0:1:24.0,クビ,11,88.1,37.3,9-8,栗東 梅田,476(0)
202508030912,12,5,10,サンダーロード,牡3,54.0,松若,0:1:24.0,クビ,6,13.9,37.7,3-3,栗東 杉山晴,530(-8)
202508030912,13,1,1,フェリ,牝5,52.0,酒井,0:1:24.4,2.1/2,13,144.6,37.1,14-15,栗東 佐々木,480(+18)
202508030912,14,6,12,ジェネラーレ,牡4,55.0,岩田望,0:1:24.6,1,7,23.8,38.5,1-1,栗東 野中,488(-6)
202508030912,15,4,8,クアトロジャック,牡4,55.0,北村友,0:1:26.1,9,8,24.1,39.7,5-8,栗東 庄野,486(-8)
202508030912,16,8,16,ルージュイストリア,牝5,51.0,田山,0:1:26.4,2,15,276.4,40.1,3-3,美浦 浅利,462(+2)
