,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202508040412,1,6,8,ガイアメンテ,牡4,56.0,ルメー,0:1:45.6,,1,2.7,33.5,,栗東 須貝,494(-2)
202508040412,2,8,12,アウフヘーベン,牝5,53.0,北村友,0:1:45.8,1.1/4,6,11.1,34.1,,栗東 高橋亮,464(+4)
202508040412,3,4,4,セブンマジシャン,牡5,57.0,Ｃデム,0:1:45.9,3/4,2,4.0,33.5,,栗東 高野,498(+16)
202508040412,4,7,9,ウィープディライト,セ4,55.0,斎藤,0:1:46.1,1,10,48.5,34.2,,栗東 池添,498(0)
202508040412,5,2,2,ノーブルスカイ,牡4,54.0,鮫島駿,0:1:46.1,アタマ,9,38.9,33.5,,栗東 高柳大,484(0)
202508040412,6,8,11,ワイドアラジン,牡5,57.0,川田,0:1:46.2,1/2,5,10.3,34.1,,栗東 奥村豊,484(+6)
202508040412,7,3,3,ナムラフッカー,牡4,56.0,武豊,0:1:46.2,クビ,7,16.6,33.4,,栗東 長谷川,474(+4)
202508040412,8,1,1,プッシュオン,牡5,56.0,坂井,0:1:46.2,ハナ,3,5.7,33.3,,栗東 西村,454(-4)
202508040412,9,5,5,マイネルオーシャン,牡4,55.0,丹内,0:1:46.3,1/2,8,23.9,33.4,,美浦 鹿戸,476(+4)
202508040412,10,5,6,ショウナンラピダス,牡4,57.0,戸崎圭,0:1:46.3,クビ,4,9.1,33.8,,美浦 国枝,490(-4)
202508040412,11,7,10,リッケンバッカー,牡7,54.0,古川吉,0:1:46.4,クビ,11,126.9,33.2,,栗東 西村,486(-2)
202508040412,12,6,7,ディープリッチ,牡7,53.0,田口,0:1:46.5,3/4,12,159.0,34.3,,美浦 小島,528(+4)
