,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202508040410,1,4,5,トリポリタニア,牡3,55.0,Ｃデム,0:1:49.4,,1,3.8,37.3,,栗東 上村,482(+14)
202508040410,2,1,1,テスティモーネ,牡3,55.0,古川吉,0:1:49.7,1.3/4,2,5.7,37.4,,栗東 大根田,516(-4)
202508040410,3,3,4,メイショウズイウン,牡3,56.0,松山,0:1:49.8,クビ,4,6.4,37.2,,栗東 本田,500(+4)
202508040410,4,2,2,ヒルノハンブルク,牡3,56.0,武豊,0:1:50.3,3,3,5.9,37.3,,栗東 武英,474(+6)
202508040410,5,6,9,シンビリーブ,牡3,55.0,ルメー,0:1:50.4,クビ,7,12.2,37.6,,栗東 森秀,522(+4)
202508040410,6,8,14,コスモジンバック,牡4,54.0,丹内,0:1:50.6,1.1/4,13,115.8,37.6,,美浦 相沢,488(-8)
202508040410,7,3,3,アスクデビューモア,牡4,55.0,戸崎圭,0:1:50.6,クビ,10,58.4,37.3,,栗東 福永,466(+4)
202508040410,8,7,11,サンライズグルーヴ,牡5,54.0,菱田,0:1:50.7,1/2,14,152.1,37.4,,栗東 前川,524(-2)
202508040410,9,5,8,カネトシゴウト,牡4,57.0,幸,0:1:50.9,1,8,15.8,38.6,,栗東 大橋,472(-2)
202508040410,10,6,10,クレメダンジュ,牝5,52.0,田山,0:1:50.9,クビ,12,77.0,37.9,,栗東 鈴木孝,484(0)
202508040410,11,5,7,グロッシェン,牡4,55.0,西村淳,0:1:50.9,アタマ,11,67.6,37.9,,美浦 宮田,472(-12)
202508040410,12,8,13,カミノレアル,牡3,55.0,田口,0:1:51.0,クビ,6,8.0,38.4,,栗東 今野,518(+4)
202508040410,13,4,6,クァンタムウェーブ,牡3,56.0,坂井,0:1:51.6,3.1/2,5,7.8,39.4,,栗東 松永幹,536(+27)
202508040410,14,7,12,ルージュミラージュ,牝3,52.0,森田,0:1:52.6,6,9,28.2,40.2,,栗東 武幸,438(-8)
