,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202508031011,1,2,2,フェスティバルヒル,牝2,55.0,Ｃデム,0:1:20.9,,1,2.8,33.1,,栗東 四位,448(-2)
202508031011,2,6,8,ショウナンカリス,牝2,55.0,池添,0:1:20.9,クビ,10,48.0,33.5,,美浦 加藤士,418(+10)
202508031011,3,6,7,メイショウハッケイ,牝2,55.0,武豊,0:1:20.9,ハナ,3,5.8,33.2,,栗東 本田,458(0)
202508031011,4,5,5,ブラックチャリス,牝2,55.0,浜中,0:1:21.0,クビ,2,4.3,33.8,,栗東 武幸,452(+16)
202508031011,5,5,6,ベレーバスク,牝2,55.0,丹内,0:1:21.1,3/4,4,7.3,33.6,,美浦 清水英,458(+8)
202508031011,6,1,1,ポペット,牝2,55.0,横山典,0:1:21.1,アタマ,5,7.8,32.8,,栗東 高橋康,418(+6)
202508031011,7,7,9,メイプルハッピー,牝2,55.0,亀田,0:1:21.5,2.1/2,6,12.0,34.4,,栗東 北出,488(-10)
202508031011,8,3,3,ナオミライトニング,牝2,55.0,北村友,0:1:21.5,ハナ,12,107.5,33.9,,栗東 矢作,460(0)
202508031011,9,4,4,マーブルパレス,牝2,55.0,酒井,0:1:21.7,1.1/4,7,24.8,34.8,,栗東 西園正,418(0)
202508031011,10,7,10,フルールジェンヌ,牝2,55.0,田口,0:1:21.7,クビ,8,24.9,34.8,,栗東 鈴木孝,460(0)
202508031011,11,8,12,シラヌイ,牝2,55.0,吉村,0:1:22.3,3.1/2,9,46.6,35.3,,栗東 高橋亮,450(-2)
202508031011,12,8,11,アンヘリータス,牝2,55.0,西村淳,0:1:23.5,7,11,56.6,34.7,,栗東 吉村,428(+10)
