,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202509050310,1,6,10,ポルポラジール,牡4,58.0,田山,0:2:05.0,,7,40.1,36.6,,栗東 新谷,524(+6)
202509050310,2,3,4,ゴッドエスパーダ,牡3,57.0,川田,0:2:05.3,1.3/4,1,2.7,37.1,,栗東 角田,502(+16)
202509050310,3,7,11,アートレスマインド,牡3,57.0,Ｃデム,0:2:05.6,1.1/2,2,3.2,37.0,,栗東 坂口,484(+4)
202509050310,4,8,14,クリノフィガロ,牡4,58.0,岩田望,0:2:05.6,ハナ,5,12.8,36.8,,栗東 荒川,512(+4)
202509050310,5,5,8,オーシンハーフ,セ4,58.0,高杉,0:2:05.6,クビ,8,57.0,37.6,,栗東 高橋一,454(+6)
202509050310,6,5,7,ブルーワール,牡4,58.0,松若,0:2:05.7,クビ,4,8.2,36.6,,栗東 高柳大,512(0)
202509050310,7,4,6,ソウルアンドジャズ,セ4,58.0,坂井,0:2:05.8,3/4,3,4.2,36.9,,美浦 武井,504(+10)
202509050310,8,8,13,メイショウオオコ,牡4,58.0,団野,0:2:05.9,1/2,10,82.3,37.8,,栗東 荒川,472(+2)
202509050310,9,6,9,レッドリベルタ,牡4,58.0,田口,0:2:06.0,クビ,6,17.6,37.2,,栗東 庄野,462(+4)
202509050310,10,2,2,サラサハウプリティ,牝5,56.0,菱田,0:2:06.6,3.1/2,13,189.4,38.1,,栗東 岡田,450(-4)
202509050310,11,7,12,トゥルブレンシア,セ8,58.0,吉村,0:2:06.8,1.1/2,12,101.5,37.7,,栗東 東田,468(+8)
202509050310,12,4,5,メイショウヘール,牡4,58.0,酒井,0:2:06.9,3/4,11,99.2,38.4,,栗東 大橋,484(-4)
202509050310,13,3,3,ジョウショーパワー,牡5,58.0,和田竜,0:2:07.1,1,9,81.8,39.2,,栗東 中尾,472(+2)
202509050310,14,1,1,ヒルノデプラーツ,牡6,58.0,秋山稔,0:2:07.4,1.1/2,14,318.9,39.2,,栗東 北出,500(+6)
