,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202509050810,1,6,7,ローランドバローズ,牡3,57.0,岩田康,0:2:00.1,,1,1.4,34.4,,栗東 上村,500(+2)
202509050810,2,6,6,マイネルエニグマ,牡7,58.0,和田竜,0:2:00.2,1,6,20.4,34.3,,栗東 吉田,482(+4)
202509050810,3,3,3,アレナリア,牝6,56.0,国分恭,0:2:00.5,1.3/4,4,17.8,35.0,,栗東 西園翔,442(+8)
202509050810,4,5,5,ドットクルー,牡5,58.0,高杉,0:2:00.6,クビ,3,14.3,34.6,,栗東 笹田,472(+2)
202509050810,5,7,8,キーパフォーマー,牝4,56.0,岩田望,0:2:00.7,1/2,2,3.8,34.8,,栗東 佐々木,462(-2)
202509050810,6,1,1,ピンクジン,牝5,56.0,長岡,0:2:00.7,アタマ,7,52.2,34.9,,美浦 南田,446(-8)
202509050810,7,4,4,リッケンバッカー,牡7,58.0,古川吉,0:2:00.8,3/4,9,90.3,34.5,,栗東 西村,482(-8)
202509050810,8,2,2,ミアステラ,セ6,58.0,秋山稔,0:2:00.8,アタマ,8,88.5,35.2,,栗東 大根田,502(0)
202509050810,9,8,11,エイカイマッケンロ,セ6,58.0,西塚,0:2:01.0,1.1/4,11,113.7,34.9,,栗東 藤原,482(-6)
202509050810,10,8,10,ガジュノリ,牝4,56.0,吉田隼,0:2:01.1,クビ,5,20.4,35.0,,美浦 尾形,492(+2)
202509050810,11,7,9,アスクビギンアゲン,牡6,58.0,吉村,0:2:01.3,1.1/2,10,103.8,35.0,,栗東 梅田,578(+6)
