,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202503030410,1,6,11,ローザサンリヴァル,牡4,58.0,亀田,0:2:41.4,,2,4.5,34.6,,栗東 高野,506(0)
202503030410,2,1,1,サトノソティラス,牡3,56.0,丸山,0:2:41.6,1.1/4,3,7.5,35.2,,栗東 池江,494(+2)
202503030410,3,8,16,レーヴドロペラ,牝3,54.0,吉田隼,0:2:41.8,3/4,4,7.9,35.4,,美浦 加藤士,460(-2)
202503030410,4,7,13,ヴァイザーバルコ,セ5,58.0,武藤,0:2:41.8,クビ,7,12.7,34.8,,美浦 水野,468(-6)
202503030410,5,4,7,ホウオウアートマン,牡3,56.0,横山琉,0:2:41.8,アタマ,1,3.8,35.5,,栗東 矢作,466(0)
202503030410,6,3,6,カエルム,牡4,58.0,松本,0:2:42.2,2,6,8.4,35.0,,栗東 安田,468(-10)
202503030410,7,5,10,トロピカルライト,牝5,56.0,丸田,0:2:42.2,アタマ,5,8.4,34.8,,美浦 武藤,500(+12)
202503030410,8,2,3,ウインネモフィラ,牝5,56.0,黛,0:2:42.2,クビ,11,43.5,35.3,,美浦 奥平,444(0)
202503030410,9,2,4,ハイラント,牡4,58.0,角田大,0:2:42.3,クビ,9,36.2,35.0,,美浦 伊藤大,450(+4)
202503030410,10,7,14,ウインマイルート,牡6,58.0,荻野極,0:2:42.5,1.1/2,8,13.4,35.5,,美浦 鈴木慎,450(-8)
202503030410,11,8,15,パープルクラウド,牡5,58.0,川又,0:2:42.7,1,16,212.4,35.6,,栗東 吉村,516(-22)
202503030410,12,6,12,ラスハンメル,牡5,58.0,富田,0:2:43.0,1.3/4,10,39.7,36.7,,栗東 松永幹,528(-6)
202503030410,13,4,8,ナムアミダブツ,牡8,58.0,水沼,0:2:43.5,3,13,99.3,35.9,,美浦 加藤和,478(-4)
202503030410,14,3,5,ボンベール,牡9,58.0,菊沢,0:2:43.6,3/4,15,195.3,37.0,,美浦 的場,496(-6)
202503030410,15,1,2,コルデアニル,牝5,56.0,野中,0:2:44.4,5,14,178.6,37.7,,美浦 金成,470(-2)
202503030410,16,5,9,ヒシタイカン,セ5,58.0,高杉,0:2:44.5,1/2,12,54.8,37.6,,美浦 堀,432(-4)
