index,着順,race_type,course_len,ground_state,class,peds_0,peds_1,peds_2,peds_3,peds_4,peds_5,peds_6,peds_7,peds_8,peds_9,peds_10,peds_11,peds_12,peds_13,peds_14,peds_15,peds_16,peds_17,peds_18,peds_19,peds_20,peds_21,peds_22,peds_23,peds_24,peds_25,peds_26,peds_27,peds_28,peds_29,peds_30,peds_31,peds_32,peds_33,peds_34,peds_35,peds_36,peds_37,peds_38,peds_39,peds_40,peds_41,peds_42,peds_43,peds_44,peds_45,peds_46,peds_47,peds_48,peds_49,peds_50,peds_51,peds_52,peds_53,peds_54,peds_55,peds_56,peds_57,peds_58,peds_59,peds_60,peds_61
202409010101,1,ダート,1400,稍重,未勝利,エピファネイア,ベルカプリ,シンボリクリスエス,シーザリオ,ダイワメジャー,ボランス,Kris S.,Tee Kay,スペシャルウィーク,キロフプリミエール Kirov Premiere(英),サンデーサイレンス Sunday Silence(米),スカーレットブーケ,モンジュー Montjeu(愛),エクソセット Exocet(米),Roberto,Sharp Queen,Gold Meridian,Tri Argo,サンデーサイレンス,キャンペンガール,Sadler's Wells,Querida,Halo,Wishing Well,ノーザンテースト,スカーレットインク,Sadler's Wells,Floripedes,Deposit Ticket,Parliament House,Hail to Reason,Bramalea,Princequillo,Bridgework,Seattle Slew,Queen Louie,Tri Jet,Hail Proudly,Halo,Wishing Well,マルゼンスキー,レディーシラオキ,Northern Dancer,Fairy Bridge,Habitat,Principia,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Lady Victoria,Crimson Satan,Consentida,Northern Dancer,Fairy Bridge,Top Ville,Toute Cy,Northern Baby,Propositioning,General Assembly,Welsh Garden
202409010101,2,ダート,1400,稍重,未勝利,イスラボニータ,ピサノグレース,フジキセキ,イスラコジーン Isla Cozzene(米),フレンチデピュティ French Deputy(米),ブルックリンハイツ,サンデーサイレンス Sunday Silence(米),ミルレーサー Millracer(米),Cozzene,Isla Mujeres,Deputy Minister,Mitterand,ドクターデヴィアス Dr Devious(愛),キャスリーン,Halo,Wishing Well,Le Fabuleux,Marston's Mill,Caro,Ride the Trails,Crafty Prospector,Lido Isle,Vice Regent,Mint Copy,Hold Your Peace,Laredo Lass,Ahonoora,Rose of Jericho,ノーザンテースト,スノーシヨツト,Hail to Reason,Cosmah,Understanding,Mountain Flower,Wild Risk,Anguar,In Reality,Millicent,フォルティノ,Chambord,Prince John,Wildwook,Mr. Prospector,Real Crafty Lady,Far North,She Is Gorgeous,Northern Dancer,Victoria Regina,Bunty's Flight,Shakney,Speak John,Blue Moon,Bold Ruler,Fortunate Isle,Lorenzaccio,Helen Nichols,Alleged,Rose Red,Northern Dancer,Lady Victoria,フォルティノ,健宝
202409010101,3,ダート,1400,稍重,未勝利,サンダースノー Thunder Snow(愛),ハウリング,Helmet,Eastern Joy,ハードスパン Hard Spun(米),アースソング,Exceed And Excel,Accessories,Dubai Destination,Red Slippers,Danzig,Turkish Tryst,アグネスタキオン,ワールドミュージック World Music(米),デインヒル,Patrona,シングスピール,Anna Matrushka,Kingmambo,Mysterial,Nureyev,Morning Devotion,Northern Dancer,Pas de Nom,Turkoman,Darbyvail,サンデーサイレンス,アグネスフローラ,Dixieland Band,Headline,Danzig,Razyana,Lomond,Gladiolus,In the Wings,Glorious Song,Mill Reef,Anna Paola,Mr. Prospector,Miesque,Alleged,Mysteries,Northern Dancer,Special,Affirmed,Morning Has Broken,Nearctic,Natalma,Admiral's Voyage,Petitioner,Alydar,Taba,Roberto,Luiana,Halo,Wishing Well,ロイヤルスキー,アグネスレディー,Northern Dancer,Mississippi Mud,Machiavellian,Priceless Fame
202409010101,4,ダート,1400,稍重,未勝利,サンダースノー Thunder Snow(愛),エンジェヌー,Helmet,Eastern Joy,コマンズ Commands(豪),ステージスクール Stage School(米),Exceed And Excel,Accessories,Dubai Destination,Red Slippers,デインヒル Danehill(米),Cotehele House,サンデーサイレンス Sunday Silence(米),ダンスールファビュルー Danseur Fabuleux(米),デインヒル,Patrona,シングスピール,Anna Matrushka,Kingmambo,Mysterial,Nureyev,Morning Devotion,Danzig,Razyana,My Swanee,Eight Carat,Halo,Wishing Well,Northern Dancer,Fabuleux Jane,Danzig,Razyana,Lomond,Gladiolus,In the Wings,Glorious Song,Mill Reef,Anna Paola,Mr. Prospector,Miesque,Alleged,Mysteries,Northern Dancer,Special,Affirmed,Morning Has Broken,Northern Dancer,Pas de Nom,His Majesty,Spring Adieu,Petition,Grey Rhythm,Pieces of Eight,Klairessa,Hail to Reason,Cosmah,Understanding,Mountain Flower,Nearctic,Natalma,Le Fabuleux,Native Partner
202409010101,5,ダート,1400,稍重,未勝利,ヴァンセンヌ,テアトロレアル,ディープインパクト,フラワーパーク,シンボリクリスエス,ナイトアットオペラ,サンデーサイレンス Sunday Silence(米),ウインドインハーヘア Wind in Her Hair(愛),ニホンピロウイナー,ノーザンフラワー,Kris S.,Tee Kay,オペラハウス Opera House(英),エルフィンフェザー,Halo,Wishing Well,Alzao,Burghclere,スティールハート,ニホンピロエバート,ノーザンテースト,ファイアフラワー,Roberto,Sharp Queen,Gold Meridian,Tri Argo,Sadler's Wells,Colorspin,サンデーサイレンス,ダイナカール,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Habitat,A.,チャイナロック,ライトフレーム,Northern Dancer,Lady Victoria,Dike,Pascha,Hail to Reason,Bramalea,Princequillo,Bridgework,Seattle Slew,Queen Louie,Tri Jet,Hail Proudly,Northern Dancer,Fairy Bridge,High Top,Reprocolor,Halo,Wishing Well,ノーザンテースト,シャダイフェザー
202409010101,6,ダート,1400,稍重,未勝利,ヘニーヒューズ Henny Hughes(米),マートンパーク,ヘネシー Hennessy(米),Meadow Flyer,フレンチデピュティ French Deputy(米),シャラポワ,Storm Cat (米),Island Kitty,Meadowlake,Shortley,Deputy Minister,Mitterand,サンデーサイレンス Sunday Silence(米),ウインブルドンII Wimbledon(米),Storm Bird,Terlingua,Hawaii,T. C. Kitten,Hold Your Peace,Suspicious Native,Hagley,Short Winded,Vice Regent,Mint Copy,Hold Your Peace,Laredo Lass,Halo,Wishing Well,Blushing Groom,Tournament Star,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Utrillo,Ethane,Tom Cat,Needlebug,Speak John,Blue Moon,Raise a Native,Be Suspicious,Olden Times,Teo Pepi,Harvest Singing,Wild Cloud,Northern Dancer,Victoria Regina,Bunty's Flight,Shakney,Speak John,Blue Moon,Bold Ruler,Fortunate Isle,Hail to Reason,Cosmah,Understanding,Mountain Flower,Red God,Runaway Bride,Nijinsky,Chris Evert
202409010101,7,ダート,1400,稍重,未勝利,アニマルキングダム Animal Kingdom(米),ワンダービーナス,Leroidesanimaux,ダリシア Dalicia(独),バゴ Bago(仏),ワンダーアロマ,Candy Stripes,Dissemble,Acatenango,Dynamis,Nashwan,Moonlight's Box,イナリワン,ラブリースター,Blushing Groom,バブルカンパニー,Ahonoora,Kerali,Surumu,Aggravate,ダンシングブレーヴ,Diasprina,Blushing Groom,Height of Fashion,Nureyev,Coup de Genie,ミルジョージ,テイトヤシマ,トウショウボーイ,グツドサファイア,Red God,Runaway Bride,Lyphard,Prodice,Lorenzaccio,Helen Nichols,High Line,Sookera,Literat,Surama,Aggressor,Raven Locks,Lyphard,Navajo Princess,Aspros,Dorle,Red God,Runaway Bride,Bustino,Highclere,Northern Dancer,Special,Mr. Prospector,Coup de Folie,Mill Reef,Miss Charisma,ラークスパー,ヤシマジェット,テスコボーイ,ソシアルバターフライ,ロムルス,クラツクリュウ
202409010101,8,ダート,1400,稍重,未勝利,エピファネイア,クォリティシーズン,シンボリクリスエス,シーザリオ,トワイニング Twining(米),コンファームドダンサー Confirmed Dancer(米),Kris S.,Tee Kay,スペシャルウィーク,キロフプリミエール Kirov Premiere(英),フォーティナイナー Forty Niner(米),Courtly Dee,Green Dancer,Confirm,Roberto,Sharp Queen,Gold Meridian,Tri Argo,サンデーサイレンス,キャンペンガール,Sadler's Wells,Querida,Mr. Prospector,File,Never Bend,Tulle,Nijinsky,Green Valley,Proudest Roman,Spanked,Hail to Reason,Bramalea,Princequillo,Bridgework,Seattle Slew,Queen Louie,Tri Jet,Hail Proudly,Halo,Wishing Well,マルゼンスキー,レディーシラオキ,Northern Dancer,Fairy Bridge,Habitat,Principia,Raise a Native,Gold Digger,Tom Rolfe,Continue,Nasrullah,Lalun,War Admiral,Judy-Rae,Northern Dancer,Flaming Page,Val de Loir,Sly Pola,Never Bend,Roman Song,Cornish Prince,Won't Tell You
202409010101,9,ダート,1400,稍重,未勝利,サンダースノー Thunder Snow(愛),ラメント,Helmet,Eastern Joy,アドマイヤムーン,ソングオブサイレンス Song of Silence(米),Exceed And Excel,Accessories,Dubai Destination,Red Slippers,エンドスウィープ End Sweep(米),マイケイティーズ,Unbridled's Song (米),State Secret,デインヒル,Patrona,シングスピール,Anna Matrushka,Kingmambo,Mysterial,Nureyev,Morning Devotion,フォーティナイナー,Broom Dance,サンデーサイレンス,ケイティーズファースト,Unbridled,Trolley Song,Green Desert,It's in the Air,Danzig,Razyana,Lomond,Gladiolus,In the Wings,Glorious Song,Mill Reef,Anna Paola,Mr. Prospector,Miesque,Alleged,Mysteries,Northern Dancer,Special,Affirmed,Morning Has Broken,Mr. Prospector,File,Dance Spell,Witching Hour,Halo,Wishing Well,Kris,Katies,Fappiano,Gana Facil,Caro,Lucky Spell,Danzig,Foreign Courier,Mr. Prospector,A Wind Is Rising
202409010101,10,ダート,1400,稍重,未勝利,ダノンバラード,フジミ,ディープインパクト,レディバラード,ロードカナロア,キルシュワッサー,サンデーサイレンス Sunday Silence(米),ウインドインハーヘア Wind in Her Hair(愛),Unbridled,Angelic Song,キングカメハメハ,レディブラッサム,サクラバクシンオー,ナミビア Namibia(米),Halo,Wishing Well,Alzao,Burghclere,Fappiano,Gana Facil,Halo,Ballade,Kingmambo,マンファス,Storm Cat,サラトガデュー,サクラユタカオー,サクラハゴロモ,Seeking the Gold,Going Ashore,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Mr. Prospector,Killaloe,Le Fabuleux,Charedi,Hail to Reason,Cosmah,Herbager,Miss Swapsco,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,Storm Bird,Terlingua,Cormorant,Super Luna,テスコボーイ,アンジェリカ,ノーザンテースト,クリアアンバー,Mr. Prospector,Con Game,ポリッシュネイビー,Blitey
