,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202604010210,1,8,16,カウンターセブン,牡4,56.0,小林美,0:0:54.5,,1,3.0,32.4,3,美浦 村田,514(-10)
202604010210,2,4,8,ハニーローリエ,牝4,54.0,菊沢,0:0:54.7,1.1/4,3,5.3,32.1,10,美浦 小手川,472(0)
202604010210,3,4,7,イスラコラソン,牝4,53.0,今村,0:0:54.9,1.1/4,8,18.4,33.1,1,美浦 大和田,450(+8)
202604010210,4,7,13,ラトルシェ,牝4,54.0,丹内,0:0:54.9,1/2,6,14.1,32.5,7,美浦 菊川,470(0)
202604010210,5,8,15,スペルキャスター,牝6,53.0,小林凌,0:0:55.0,1/2,4,9.3,33.0,2,美浦 蛯名利,478(-8)
202604010210,6,6,12,リリーフィールド,牝4,55.0,富田,0:0:55.1,1/2,2,4.9,32.6,9,栗東 小崎,436(0)
202604010210,7,3,5,エクセルゴールド,牡5,54.0,杉原,0:0:55.2,1/2,16,128.3,32.1,15,美浦 武市,486(+8)
202604010210,8,5,9,ヴェナートル,牡4,56.0,武藤,0:0:55.2,ハナ,7,16.7,32.4,12,美浦 武藤,498(-10)
202604010210,9,7,14,タミゼ,牝5,51.0,田山,0:0:55.4,1.1/2,10,30.7,32.6,12,栗東 平田,470(-14)
202604010210,10,1,2,マルプリ,牝6,52.0,ゴンサ,0:0:55.7,1.3/4,13,59.3,32.5,16,美浦 青木,466(0)
202604010210,11,6,11,ララアヴリル,セ4,56.0,森田,0:0:56.0,1.3/4,5,12.7,33.6,7,栗東 斉藤崇,480(0)
202604010210,12,2,3,ペイシャヴァルツー,牝4,51.0,川端,0:0:56.4,2.1/2,14,103.2,33.5,14,栗東 吉田,436(0)
202604010210,13,5,10,ホークレア,牝5,51.0,横山琉,0:0:56.7,1.1/2,12,56.9,34.1,10,美浦 尾関,446(-10)
202604010210,14,3,6,クリノハレルヤ,牝5,52.0,和田陽,0:0:57.1,2.1/2,15,122.2,35.0,3,栗東 武英,482(-2)
202604010210,15,2,4,ヒラボクミニー,牝5,54.0,舟山,0:0:57.2,3/4,11,38.7,35.1,3,美浦 村田,488(+10)
202604010210,16,1,1,クールベイビー,牝5,55.0,丸山,0:0:57.2,ハナ,9,23.1,35.1,3,美浦 矢野,470(+2)
