,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202606010709,1,4,7,ポルカリズム,牝6,56.0,三浦,0:1:31.7,,5,9.1,34.1,,栗東 中内田,488(-6)
202606010709,2,3,5,コートアリシアン,牝4,55.0,佐々木,0:1:31.7,クビ,2,4.5,34.0,,美浦 伊藤大,448(-6)
202606010709,3,5,8,グローリーリンク,牝4,55.0,北村友,0:1:31.7,アタマ,1,2.4,34.2,,栗東 吉岡,510(-4)
202606010709,4,2,2,レッドアトレーヴ,牡5,58.0,横山和,0:1:32.1,2.1/2,6,15.1,34.1,,美浦 手塚久,490(+4)
202606010709,5,3,4,パワーホール,セ5,58.0,田辺,0:1:32.2,1/2,4,8.1,35.1,,栗東 昆,500(+2)
202606010709,6,6,11,セブンマジシャン,牡6,58.0,横山武,0:1:32.2,ハナ,3,5.8,34.3,,栗東 高野,496(+2)
202606010709,7,2,3,サムハンター,牡8,58.0,斎藤,0:1:32.3,1/2,14,240.2,33.7,,栗東 高橋康,500(+2)
202606010709,8,8,15,ウインレイアー,牝6,56.0,高杉,0:1:32.3,クビ,8,35.0,35.0,,美浦 和田雄,470(+6)
202606010709,9,7,13,マルチャン,牡6,58.0,丸田,0:1:32.4,クビ,11,167.0,34.1,,美浦 武市,482(-6)
202606010709,10,6,10,ブランデーロック,牡7,58.0,原,0:1:32.4,クビ,13,195.5,34.1,15-13-11,美浦 青木,490(+2)
202606010709,11,4,6,ケイデンシーマーク,牝6,56.0,津村,0:1:32.7,1.3/4,10,65.8,35.9,,栗東 福永,446(+2)
202606010709,12,5,9,ユキノロイヤル,牡5,58.0,石橋脩,0:1:32.8,クビ,9,37.9,35.1,,美浦 小野,458(+6)
202606010709,13,7,12,エリーズダイヤ,牝6,56.0,松岡,0:1:33.1,1.3/4,15,301.6,35.2,,美浦 戸田,492(-2)
202606010709,14,1,1,ジュノー,セ8,58.0,江田照,0:1:33.1,アタマ,12,187.1,35.2,,美浦 田中勝,538(+4)
202606010709,15,8,14,メタルスピード,牡6,58.0,丹内,0:1:33.1,クビ,7,18.0,36.1,,美浦 斎藤誠,530(+6)
