,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202606010111,1,7,11,カラマティアノス,牡4,55.0,津村,0:2:00.3,,7,14.8,34.4,,美浦 奥村武,478(+2)
202606010111,2,2,2,アンゴラブラック,牝5,55.0,戸崎圭,0:2:00.3,ハナ,1,3.2,34.1,,美浦 尾関,480(+10)
202606010111,3,5,8,グランディア,セ7,56.0,横山武,0:2:00.3,クビ,4,7.8,34.0,,栗東 中内田,484(-4)
202606010111,4,3,3,カネラフィーナ,牝4,54.0,石川,0:2:00.6,1.1/2,2,4.6,34.2,,美浦 手塚久,478(0)
202606010111,5,4,5,ピースワンデュック,牡5,55.0,柴田善,0:2:00.6,ハナ,5,11.0,35.0,,美浦 大竹,458(+4)
202606010111,6,8,14,リカンカブール,セ7,57.0,菅原明,0:2:00.6,クビ,12,39.1,34.9,,栗東 田中克,484(+2)
202606010111,7,6,10,リフレーミング,牡8,57.0,石橋脩,0:2:00.6,アタマ,14,98.9,34.0,,栗東 藤野,472(0)
202606010111,8,7,12,マイネルモーント,牡6,56.0,丹内,0:2:00.7,クビ,11,25.7,34.7,,美浦 高木,474(+10)
202606010111,9,3,4,ブランデーロック,牡7,51.0,原,0:2:00.9,1,13,95.9,34.2,,美浦 青木,488(-6)
202606010111,10,6,9,マイネルオーシャン,牡5,55.0,矢野貴,0:2:00.9,ハナ,8,18.4,34.3,,美浦 鹿戸,482(+2)
202606010111,11,5,7,ウエストナウ,牡5,57.0,荻野極,0:2:00.9,ハナ,10,25.6,34.8,,栗東 佐々木,500(+2)
202606010111,12,1,1,ケイアイセナ,牡7,57.0,吉田隼,0:2:01.0,1,3,6.7,35.2,,栗東 平田,482(+12)
202606010111,13,8,13,シリウスコルト,牡5,58.5,三浦,0:2:01.0,アタマ,6,13.6,34.8,,美浦 田中勝,506(+2)
202606010111,14,4,6,ニシノエージェント,牡4,56.0,田辺,0:2:01.1,クビ,9,22.3,34.3,,美浦 千葉,478(+2)
