,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202606010611,1,4,8,ウイングレイテスト,牡9,58.0,松岡,0:1:07.4,,7,12.6,33.5,,美浦 畠山,520(+10)
202606010611,2,7,14,カルロヴェローチェ,セ6,57.0,丸山,0:1:07.4,クビ,3,5.5,33.3,,栗東 須貝,502(0)
202606010611,3,3,5,メイクアスナッチ,牝6,52.0,舟山,0:1:07.6,1,13,97.0,33.0,,美浦 武市,462(+12)
202606010611,4,3,6,モリノドリーム,牝7,54.0,津村,0:1:07.6,アタマ,11,32.9,33.2,,美浦 鈴木伸,492(-4)
202606010611,5,2,4,ルージュラナキラ,牝4,54.0,横山和,0:1:07.7,クビ,1,4.0,34.0,,美浦 加藤征,462(+4)
202606010611,6,4,7,テイエムリステット,牡5,55.0,石橋脩,0:1:07.7,クビ,4,7.0,34.0,,栗東 秋山,476(-6)
202606010611,7,8,15,レッドシュヴェルト,牡6,55.0,佐々木,0:1:07.7,ハナ,10,29.9,32.9,,美浦 尾関,476(0)
202606010611,8,2,3,カズゴルティス,セ5,54.0,三浦,0:1:07.7,クビ,12,55.3,33.5,,栗東 西園翔,484(-2)
202606010611,9,5,10,ユキマル,牡6,55.0,丹内,0:1:07.9,1,5,10.5,33.5,,美浦 尾形,506(+6)
202606010611,10,7,13,エコロレジーナ,牝6,54.0,菊沢,0:1:07.9,1/2,8,16.2,32.6,,美浦 菊沢,508(+2)
202606010611,11,6,12,クムシラコ,牡8,54.0,嶋田,0:1:08.0,クビ,16,231.0,33.5,,美浦 千葉,472(+2)
202606010611,12,1,2,シンバーシア,牝5,53.0,石川,0:1:08.1,1,2,5.3,34.1,,美浦 萩原,462(+2)
202606010611,13,6,11,ティニア,牡6,56.0,荻野極,0:1:08.1,クビ,9,17.2,33.1,,栗東 池江,504(0)
202606010611,14,5,9,ツインクルトーズ,牝6,52.0,木幡巧,0:1:08.3,1,14,137.6,33.7,,美浦 牧,520(+6)
202606010611,15,8,16,ディヴィナシオン,牡9,54.0,菅原明,0:1:08.3,クビ,15,217.1,34.1,,栗東 森秀,492(+12)
202606010611,16,1,1,ウインモナーク,牡7,56.0,横山武,0:1:08.4,1/2,6,10.8,34.0,,美浦 奥平,510(+6)
