,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202505041010,1,7,10,チェルビアット,牝3,55.0,ルメー,0:1:32.8,,2,4.2,32.8,,栗東 高野,484(-2)
202505041010,2,7,9,キュクヌス,牝4,56.0,横山武,0:1:32.8,クビ,6,18.1,33.2,,栗東 池江,452(-6)
202505041010,3,5,5,ヒシアマン,牡3,57.0,レーン,0:1:33.0,1,1,2.1,33.2,,美浦 堀,466(-6)
202505041010,4,6,7,パワーホール,セ4,58.0,横山和,0:1:33.0,ハナ,5,11.1,33.7,,栗東 昆,496(+6)
202505041010,5,5,6,カニキュル,牝4,56.0,戸崎圭,0:1:33.0,クビ,3,5.9,32.7,,美浦 菊沢,510(+4)
202505041010,6,3,3,テウメッサ,牝4,56.0,プーシ,0:1:33.2,1.1/4,9,40.1,33.1,,美浦 金成,474(+2)
202505041010,7,2,2,ウォーターガーベラ,牝3,55.0,柴田善,0:1:33.3,クビ,8,23.2,32.9,,栗東 石橋,452(0)
202505041010,8,8,11,アスクセクシーモア,牡3,57.0,津村,0:1:33.6,1.3/4,4,10.1,33.5,,栗東 福永,476(0)
202505041010,9,1,1,サムハンター,牡7,58.0,丸山,0:1:33.6,アタマ,12,266.1,33.3,,栗東 高橋康,498(-4)
202505041010,10,6,8,リッケンバッカー,牡7,58.0,菊沢,0:1:33.6,アタマ,11,202.5,33.0,,栗東 西村,488(-2)
202505041010,11,8,12,ニシノライコウ,牡5,58.0,内田博,0:1:33.8,1,7,20.3,33.2,,美浦 古賀,502(+10)
202505041010,12,4,4,オメガウインク,牝4,56.0,岩田康,0:1:34.8,6,10,120.5,34.9,,美浦 大和田,474(+2)
