,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202505050309,1,5,10,ロフティストーリー,牝3,55.0,横山武,0:1:37.3,,3,8.3,36.1,,美浦 久保田,494(-10)
202505050309,2,8,16,シャパリュ,セ4,58.0,三浦,0:1:37.5,1.1/4,6,14.8,36.9,,美浦 菊沢,530(+8)
202505050309,3,6,12,サノノワンダー,牡3,57.0,戸崎圭,0:1:37.6,3/4,1,1.8,35.7,,美浦 栗田,522(-2)
202505050309,4,7,13,フェイト,牡5,58.0,小崎,0:1:37.6,アタマ,8,25.6,37.0,,栗東 福永,498(-8)
202505050309,5,2,3,ホウオウプレミア,牡6,58.0,横山和,0:1:37.6,クビ,7,23.6,35.4,,美浦 奥村武,490(+2)
202505050309,6,1,1,アラナコア,牡4,58.0,菱田,0:1:37.7,クビ,4,10.4,36.8,,栗東 田中克,494(-4)
202505050309,7,3,6,ダディーズトリップ,牡9,58.0,横山典,0:1:37.7,クビ,13,115.8,36.4,,栗東 千田,478(+6)
202505050309,8,8,15,ケイアイメキラ,セ5,58.0,柴田善,0:1:38.0,1.1/2,12,81.6,37.1,,栗東 秋山,492(+4)
202505050309,9,7,14,オールマキシマム,牝5,56.0,小林脩,0:1:38.2,1,10,69.0,36.1,,美浦 奥平,450(-6)
202505050309,10,1,2,タイヨウフレア,牝3,55.0,松山,0:1:38.4,1.1/2,9,64.3,36.9,,美浦 杉浦,502(0)
202505050309,11,5,9,トーホウキザン,牡5,58.0,橋木,0:1:38.5,クビ,11,80.9,36.2,,栗東 高橋康,468(-12)
202505050309,12,2,4,グレイスザクラウン,セ3,57.0,木幡巧,0:1:38.6,3/4,2,5.4,36.5,,美浦 上原博,504(+8)
202505050309,13,4,7,フォーワンセルフ,牡6,58.0,原,0:1:38.8,1,16,325.2,36.5,,美浦 小手川,522(+6)
202505050309,14,6,11,アイファーバトル,牡4,58.0,プーシ,0:1:38.8,クビ,14,138.4,37.0,,美浦 根本,476(+8)
202505050309,15,3,5,プチボヌール,牝5,56.0,北村宏,0:1:39.4,3.1/2,15,270.0,37.4,,美浦 畠山,462(+22)
202505050309,16,4,8,クアトロジャック,牡4,58.0,岩田康,0:1:39.5,1/2,5,10.9,38.9,,栗東 庄野,480(-6)
