,race_time,race_id,race_name
0,0950,202502011001,2歳未勝利
1,1010,202503020601,2歳未勝利
2,1025,202502011002,3歳未勝利
3,1035,202510020602,3歳未勝利
4,1045,202503020602,3歳未勝利
5,1055,202502011003,3歳未勝利
6,1105,202510020603,3歳未勝利
7,1115,202503020603,3歳未勝利
8,1125,202502011004,3歳未勝利
9,1135,202510020604,3歳未勝利
10,1145,202503020604,3歳未勝利
11,1215,202502011005,2歳新馬
12,1225,202510020605,2歳新馬
13,1235,202503020605,2歳新馬
14,1245,202502011006,3歳未勝利
15,1255,202510020606,2歳新馬
16,1305,202503020606,3歳未勝利
17,1315,202502011007,3歳以上1勝クラス
18,1325,202510020607,3歳以上1勝クラス
19,1335,202503020607,3歳以上1勝クラス
20,1345,202502011008,3歳以上1勝クラス
21,1355,202510020608,3歳以上1勝クラス
22,1405,202503020608,3歳以上1勝クラス
23,1415,202502011009,北海HC
24,1425,202510020609,雲仙特別
25,1435,202503020609,織姫賞
26,1450,202502011010,噴火湾特別
27,1501,202510020610,西部スポニチ賞
28,1510,202503020610,天の川S
29,1525,202502011011,巴賞
30,1535,202510020611,阿蘇S
31,1545,202503020611,七夕賞
32,1605,202502011012,3歳以上1勝クラス
33,1615,202510020612,3歳以上1勝クラス
34,1630,202503020612,彦星賞
