,2023105021
peds_0,ポエティックフレア  Poetic Flare(愛)  2018 鹿毛  [血統][産駒]  Sadler's Wells系
peds_1,フェルトベルク  2014 鹿毛  [血統][産駒]  FNo.[14-c]
peds_2,Dawn Approach  (愛)  2010 栗毛  [血統][産駒]
peds_3,Maria Lee  2007 鹿毛  [血統][産駒]
peds_4,ブラックタイド  2001 黒鹿毛  [血統][産駒]
peds_5,プリンセスブルー  2007 鹿毛  [血統][産駒]
peds_6,New Approach  2005 栗毛  [血統][産駒]
peds_7,Hymn Of The Dawn  1999 鹿毛  [血統][産駒]
peds_8,ロックオブジブラルタル  1999 鹿毛  [血統][産駒]
peds_9,Elida  1994 鹿毛  [血統][産駒]
peds_10,サンデーサイレンス  Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_11,ウインドインハーヘア  Wind in Her Hair(愛)  1991 鹿毛  [血統][産駒]
peds_12,Pulpit  1994 鹿毛  [血統][産駒]
peds_13,ジャストフォーチャンス  Just For Chance(愛)  2001 鹿毛  [血統][産駒]
peds_14,Galileo 1998 鹿毛
peds_15,Park Express 1983 黒鹿毛
peds_16,Phone Trick 1982 鹿毛
peds_17,Colonial Debut 1994 鹿毛
peds_18,デインヒル 1986 鹿毛
peds_19,Offshore Boom 1985 栗毛
peds_20,ロイヤルアカデミーII 1987 鹿毛
peds_21,Saviour 1987 鹿毛
peds_22,Halo 1969 黒鹿毛
peds_23,Wishing Well 1975 鹿毛
peds_24,Alzao 1980 鹿毛
peds_25,Burghclere 1977 鹿毛
peds_26,A.P. Indy 1989 黒鹿毛
peds_27,Preach 1989 鹿毛
peds_28,デインヒル 1986 鹿毛
peds_29,Don't Rush 1985 鹿毛
peds_30,Sadler's Wells
peds_31,Urban Sea
peds_32,Ahonoora
peds_33,Matcher
peds_34,Clever Trick
peds_35,Over the Phone
peds_36,Pleasant Colony
peds_37,Kittihawk Miss
peds_38,Danzig
peds_39,Razyana
peds_40,Be My Guest
peds_41,Push a Button
peds_42,Nijinsky
peds_43,Crimson Saint
peds_44,Majestic Light
peds_45,Victorian Queen
peds_46,Hail to Reason
peds_47,Cosmah
peds_48,Understanding
peds_49,Mountain Flower
peds_50,Lyphard
peds_51,Lady Rebecca
peds_52,Busted
peds_53,Highclere
peds_54,Seattle Slew
peds_55,Weekend Surprise
peds_56,Mr. Prospector
peds_57,Narrate
peds_58,Danzig
peds_59,Razyana
peds_60,Alleged
peds_61,Kamar
