,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ハヤブサオヒメサマ,牝3,51.0,★河原田,渡辺,450(+8),栗東,2022105973,01204,ロードカナロア,フェアリーダンス,アグネスタキオン,-1.2201203315656435,9
1,1,2,カレンナオトメ,牝4,56.0,黛,小野,416(-4),美浦,2021103325,01109,カレンブラックヒル,オルレアンノオトメ,チーフベアハート,-1.2024074031962546,8
2,2,3,アンリーベイビー,牝4,56.0,西村淳,茶木,438(+2),栗東,2021103723,01171,ロードカナロア,サンビスタ,スズカマンボ,0.044772304772737824,2
3,2,4,ハイゼンスレイ,牝3,55.0,ジェルー,畑端,480(-2),栗東,2022102631,05680,ディスクリートキャット,シルクドレス,ディープスカイ,-0.10565933955677341,3
4,3,5,ワキノノーブル,牝4,53.0,▲川端,宮本,466(+2),栗東,2021106394,01195,トウケイヘイロー,トウケイスペシャル,スペシャルウィーク,-1.7488404117557563,12
5,3,6,ウィンターサン,牝3,55.0,佐々木,加藤征,440(-10),美浦,2022101649,01197,サンダースノー,サンレーン,Oasis Dream,0.11222425477793851,1
6,4,7,ヒミノエトワール,牝3,55.0,池添,宮地,466(+2),栗東,2022102388,01032,パイロ,ヒミノプリンセス,マンハッタンカフェ,-0.3191213264222804,5
7,4,8,カンカール,牝4,55.0,☆松本,藤野,466(+2),栗東,2021102303,01191,シャンハイボビー,ウィズペイシェンス,ネオユニヴァース,-1.949891406400066,14
8,5,9,ビアフォーナウ,牝4,56.0,原,池上,464(-4),美浦,2021104481,01184,バトルプラン,カリストーガ,ダノンシャンティ,-1.2974649505986895,10
9,5,10,エコロカレン,牝4,54.0,△柴田裕,秋山,492(+6),栗東,2021103484,01212,ロージズインメイ,エレガンテココ,ブラックホーク,-1.7801755079977597,13
10,6,11,マーゴットレーヴ,牝5,53.0,▲古川奈,伊坂,472(-4),美浦,2020105813,01190,エスポワールシチー,シリカ,メイショウボーラー,-0.8634587162329761,6
11,6,12,ララバッカナール,牝4,56.0,川田,佐藤悠,476(+30),栗東,2021107097,01088,ヘニーヒューズ,ゴッドダンシング,ダンスインザダーク,-0.9759718851390662,7
12,7,13,ホウオウショコラ,牝3,55.0,坂井,大竹,476(-2),美浦,2022101108,01163,ゴールドドリーム,マイネレーヌ,マイネルラヴ,-0.16237763217516857,4
13,7,14,ユージュアーナ,牝3,55.0,亀田,奥村豊,464(+2),栗東,2022102952,01176,リアルスティール,アルボナンザ,キングカメハメハ,-2.154271281950425,15
14,8,15,リヤンドゥミラクル,牝4,56.0,岩田康,和田勇,446(-2),美浦,2021105125,05203,ルーラーシップ,ツインエンジェルズ,ハーツクライ,-2.219028735991796,16
15,8,16,アクアマリーナ,牝3,55.0,岩田望,伊坂,460(-4),美浦,2022102026,01174,シニスターミニスター,コーラルビュー,キングヘイロー,-1.350954320034087,11
