,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,スイープアワーズ,牡5,55.0,鮫島駿,友道,462(+2),栗東,2020103428,01157,ディープインパクト,スイープトウショウ,エンドスウィープ,1.8057765394178704,2
1,1,2,リッケンバッカー,牡7,53.0,古川吉,西村,490(+4),栗東,2018103590,01015,ロードカナロア,シティウェルズ,City Zip,2.0621776047596687,1
2,2,3,ナヴォーナ,牡5,55.0,プーシャン,矢作,494(0),栗東,2020103456,05678,ロードカナロア,セリエンホルデ,Soldier Hollow,1.542126729622438,3
3,2,4,バロッサヴァレー,牝5,54.0,北村友,高野,486(-2),栗東,2020103553,01102,ハーツクライ,ピラミマ,Unbridled's Song,0.7608942916359435,4
4,3,5,ブリックワーク,牝4,53.0,西塚,辻野,438(+6),栗東,2021101382,01200,ブリックスアンドモルタル,オーヴィレール,シンボリクリスエス,-1.1838789379061454,11
5,3,6,チャンネルトンネル,牡4,57.0,小崎,福永,470(+4),栗東,2021106369,01152,グレーターロンドン,ギャルソンヌ,Henrythenavigator,-1.2736527679118292,12
6,4,7,ノーブルスカイ,牡4,54.0,松若,高柳大,486(+2),栗東,2021102256,01154,ネオユニヴァース,ホウショウワールド,Sky Classic,-1.108639663242915,10
7,4,8,ナムラフッカー,牡4,56.0,酒井,長谷川,476(+2),栗東,2021102510,01034,スワーヴリチャード,ナムラライラ,ルーラーシップ,-3.7528188340781137,18
8,5,9,アウフヘーベン,牝5,54.0,Ｍデムーロ,高橋亮,460(-4),栗東,2020105305,05212,サトノダイヤモンド,ランウェイ,キングカメハメハ,-2.1515425910137833,16
9,5,10,ドットクルー,牡5,55.0,高杉,笹田,470(+2),栗東,2020101486,01213,ディーマジェスティ,スターオブロゼッタ,ロードカナロア,-2.1088822387884494,15
10,6,11,ショーモン,セ5,52.0,永島,東田,504(+4),栗東,2020103279,01187,マインドユアビスケッツ,エポキシ,ディープインパクト,-1.1056936818347751,9
11,6,12,レディネス,牡3,55.0,横山典,昆,498(+10),栗東,2022104416,00660,スワーヴリチャード,リトルシャンブルズ,Shamardal,-2.3335629919269594,17
12,7,13,スズカダブル,牡5,57.0,団野,西村,506(+2),栗東,2020106660,01180,バゴ,ダブルファンタジー,ジャイアントレッカー,-1.8233366105898827,14
13,7,14,トーホウディアス,牡7,55.0,和田竜,谷,480(+16),栗東,2018103406,01018,トーホウジャッカル,トーホウプリンセス,サクラバクシンオー,-0.7102962581261228,7
14,7,15,ミエスペランサ,牝4,54.0,田口,池江,452(0),栗東,2021105800,01208,リアルスティール,ミスエルテ,Frankel,-0.9453011661339046,8
15,8,16,マイネルエニグマ,牡7,56.0,斎藤,吉田,478(0),栗東,2018102178,01178,グラスワンダー,マイネレーツェル,ステイゴールド,-1.519286951423468,13
16,8,17,ベラジオボンド,牡4,57.0,吉村,上村,494(0),栗東,2021105117,01216,ロードカナロア,ダンサーデスティネイション,Dubai Destination,-0.4505991829171887,6
17,8,18,エバーハピネス,牝5,53.0,菱田,久保田,476(-6),美浦,2020103240,01144,ドゥラメンテ,イルーシヴハピネス,Frankel,0.5392944194575937,5
