,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ショウナンサフィラ,牡2,56.0,北村友,高橋忠,,栗東,2023104631,01102,キズナ,ノック,Tapit,-1.2690038049563719,8
1,2,2,ノービレ,牡2,56.0,西村淳,小椋,,栗東,2023105826,01171,ダノンプレミアム,レジデンス,ケープブランコ,-0.8074074263016265,6
2,3,3,クレマチス,牝2,55.0,高杉,杉山佳,,栗東,2023104393,01213,ラニ,ジャルダンスクレ,Medaglia d'Oro,-0.7499524567777557,5
3,4,4,タケルフォーカス,牡2,56.0,津村,四位,,栗東,2023106077,01092,サトノダイヤモンド,オスカーステージ,キングカメハメハ,-2.585713761026925,11
4,5,5,ディアギレフ,牡2,56.0,渡辺竜,中村,,栗東,2023102579,05558,モーリス,シンシアズブレス,ダイワメジャー,-1.9113365528207054,9
5,6,6,レッドブライトン,牡2,56.0,松山,奥村豊,,栗東,2023107357,01126,ミッキーアイル,レーゲンボーゲン,フレンチデピュティ,-0.382291212412272,3
6,6,7,アメジストロード,牡2,53.0,▲田山,新谷,,栗東,2023101744,01220,Tom's d'Etat,マイラブベネズエラ,Scat Daddy,-0.32953501680795894,2
7,7,8,サリー,牝2,52.0,▲森田,前川,,栗東,2023101217,01222,ロゴタイプ,レディー,ゴールドヘイロー,-2.5597900567195038,10
8,7,9,キボウホー,牡2,56.0,武豊,松永幹,,栗東,2023103431,00666,Zarak,シーユーオールウェイズ,Siyouni,-0.8340809617133613,7
9,8,10,サンライズケヴィン,牡2,56.0,池添,平田,,栗東,2023106546,01032,シニスターミニスター,カシュカシュ,アフリート,-0.5089907474497425,4
10,8,11,メイショウナナシロ,牡2,56.0,田口,石橋,,栗東,2023103284,01208,カリフォルニアクローム,キュリオスティー,ディープインパクト,-0.02040318026611189,1
