race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
202502011111,2025/07/19,函館,晴,11,マリーンS,オープン,14,7,12,67.1,13.0,14,小林美駒,51.0,ダート,1700,良,0:1:46.0,2.2,3-3-4-7,38.5,496,ピュアキアン
202508020611,2025/05/11,京都,曇,11,平城京S,オープン,16,5,10,67.9,14.0,16,永島まな,55.0,ダート,1800,稍重,0:1:54.2,4.5,8-9-9-9,40.1,484,サンライズアリオン
202406050410,2024/12/08,中山,晴,10,,オープン,16,1,2,61.1,12.0,16,酒井学,51.0,ダート,1800,良,0:1:55.6,3.8,3-3-4-9,41.7,486,ロードアヴニール
202403030611,2024/11/17,福島,晴,11,福島民友C,オープン,15,4,6,13.6,6.0,14,小沢大仁,53.0,ダート,1700,良,0:1:48.6,4.0,5-6-8-11,40.3,480,テーオードレフォン
,2024/09/26,船橋,晴,11,マリーンC(JpnIII),,6,1,1,14.2,4,2,笹川翼,55,ダート,1800,良,1:54.6,1.1,4-4-4-3,41.0,487,テンカジョウ
202401020709,2024/08/31,札幌,曇,9,インディアT,2勝クラス,13,6,9,17.3,8,1,横山武史,53,ダート,1700,重,1:43.6,-0.2,1-1-1-1,36.1,490,(バニシングポイント)
202401020312,2024/08/17,札幌,曇,12,3歳以上1勝クラス,1勝クラス,9,8,8,8.8,4,1,笹川翼,53,ダート,1700,良,1:46.8,-0.9,2-2-2-1,37.2,490,(パルクリチュード)
202401010607,2024/08/04,札幌,曇,7,3歳以上1勝クラス,1勝クラス,13,6,8,58.2,9,7,鮫島克駿,53,ダート,1700,稍,1:47.6,1.0,7-8-6-7,39.3,490,タマモプルメリア
202408030406,2024/04/28,京都,晴,6,3歳1勝クラス,1勝クラス,11,6,7,91.8,10,11,岩田望来,55,芝,1400,良,1:22.7,2.5,4-5,36.0,480,クランフォード
202409020305,2024/03/30,阪神,晴,5,3歳1勝クラス,1勝クラス,11,8,10,26.4,9,10,鮫島克駿,55,ダート,1800,稍,1:56.3,4.1,6-6-6-8,41.7,480,テンカジョウ
202408010501,2024/01/14,京都,晴,1,3歳未勝利,未勝利,12,6,7,3.9,2,1,松山弘平,55,ダート,1800,良,1:55.6,-0.1,1-1-1-1,39.4,478,(フェロニエール)
202309050605,2023/12/17,阪神,晴,5,2歳新馬,新馬,10,1,1,5.9,3,8,坂井瑠星,55,芝,1800,稍,1:50.3,1.3,3-4,36.6,482,トップオブザロック
