,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202505040410,2025/10/12,東京,曇,10,テレビ静岡賞,3勝クラス,16,8,15,20.9,8.0,6,荻野極,58.0,ダート,1400,良,0:1:25.2,1.3,6-5,36.1,534,ワイワイレジェンド
1,202509020810,2025/04/20,阪神,曇,10,天満橋S,3勝クラス,16,3,5,7.2,4.0,11,Ｍ．デム,56.0,ダート,1400,良,0:1:25.6,1.2,9-9,37.9,526,ローズスター
2,202509010412,2025/03/09,阪神,晴,12,4歳以上2勝クラス,2勝クラス,14,3,4,11.0,5.0,1,岩田康誠,58.0,ダート,1400,良,0:1:24.5,-0.0,11-11,36.3,528,(プロミシングスター)
3,202505010508,2025/02/15,東京,晴,08,4歳以上2勝クラス,2勝クラス,16,2,4,50.7,10.0,5,横山和生,58.0,ダート,1600,良,0:1:37.4,0.9,13-13,35.9,532,ダノンザボルケーノ
4,202406050910,2024/12/28,中山,晴,10,コントレイルC,2勝クラス,16,3,5,63.8,11.0,16,横山和生,58.0,ダート,1800,良,0:1:57.5,4.3,1-1-1-2,42.1,528,レヴォントゥレット
5,202405021112,2024/05/25,東京,晴,12,4歳以上2勝クラス,2勝クラス,16,2,3,18.0,8.0,6,菅原明良,58.0,ダート,1600,良,0:1:37.0,0.9,1-1,37.4,522,プラーヴィ
6,202306040509,2023/09/18,中山,晴,09,,2勝クラス,16,6,12,3.1,1.0,8,田辺裕信,54.0,ダート,1800,良,0:1:55.1,0.8,1-1-1-1,40.3,520,フランスゴデイナ
7,202303020708,2023/07/22,福島,晴,08,,1勝クラス,15,3,5,5.5,3.0,1,田辺裕信,55.0,ダート,1700,良,0:1:46.2,-0.4,1-1-1-1,38.4,518,(ショウナンライシン)
8,202306020702,2023/03/18,中山,雨,02,,未勝利,16,5,9,1.2,1.0,1,田辺裕信,56.0,ダート,1800,重,0:1:54.1,-0.4,1-1-1-1,37.3,518,(コルサファターレ)
9,202306010502,2023/01/14,中山,曇,02,,未勝利,16,6,11,1.6,1.0,2,田辺裕信,56.0,ダート,1800,良,0:1:54.8,0.1,1-1-1-1,39.0,516,ホウオウカブキ
10,202206050704,2022/12/24,中山,晴,04,,未勝利,16,5,10,3.2,2.0,2,田辺裕信,55.0,ダート,1800,稍重,0:1:54.9,0.8,1-1-1-1,41.3,514,クロックフォード
11,202206050104,2022/12/03,中山,晴,04,,未勝利,16,3,5,3.2,2.0,2,田辺裕信,55.0,ダート,1800,稍重,0:1:55.6,0.1,1-1-1-1,38.4,514,フクチャンキング
12,202205040504,2022/10/16,東京,曇,04,,新馬,15,2,2,10.8,5.0,4,菅原明良,55.0,ダート,1600,良,0:1:39.6,1.4,4-4,37.3,514,ビターゼノビア
