,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202609020108,1,4,4,ホウオウプロサンゲ,牡5,59.0,小野寺,0:3:29.8,,1,1.9,13.4,,栗東 矢作,502(-10)
202609020108,2,3,3,スマイルスルー,セ6,61.0,高田,0:3:31.5,10,2,3.3,13.5,,栗東 斉藤崇,514(-14)
202609020108,3,6,6,オールザワールド,牡9,60.0,森一,0:3:32.8,8,3,5.8,13.6,,栗東 中竹,484(+6)
202609020108,4,1,1,ブラックボイス,牡7,60.0,坂口,0:3:32.8,クビ,5,15.6,13.6,,美浦 浅利,516(-6)
202609020108,5,7,9,トーアモルペウス,セ6,60.0,石神深,0:3:33.2,2.1/2,6,26.8,13.6,,美浦 辻,486(-16)
202609020108,6,2,2,クラップサンダー,牡7,60.0,黒岩,0:3:33.2,ハナ,7,34.7,13.6,,栗東 牧田,460(-4)
202609020108,7,8,10,デシマルサーガ,牡6,59.0,上野,0:3:34.0,5,9,75.4,13.6,,美浦 粕谷,472(-8)
202609020108,8,6,7,ナリノモンターニュ,牡9,60.0,五十嵐,0:3:34.3,2,4,12.4,13.6,,美浦 上原博,510(-2)
202609020108,9,8,11,クラウンセト,牡7,59.0,草野,0:3:34.3,クビ,10,133.2,13.6,,美浦 本間,466(-8)
202609020108,10,7,8,エンデュミオン,牡9,60.0,難波,0:3:34.8,2.1/2,8,46.2,13.7,,栗東 清水久,474(+6)
202609020108,11,5,5,アルカンサス,牡7,59.0,土田,0:3:36.8,大,11,133.5,13.8,,美浦 田中勝,476(-8)
