,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202609010811,1,6,12,タマモブラックタイ,牡6,56.0,幸,0:1:07.7,,11,27.8,33.4,8-5,栗東 角田,534(+2)
202609010811,2,7,14,プルパレイ,セ7,57.0,田山,0:1:07.9,1.1/4,13,46.0,33.3,10-8,栗東 須貝,498(+2)
202609010811,3,4,8,アスクワンタイム,牡5,56.0,西塚,0:1:07.9,クビ,2,6.7,33.6,,栗東 梅田,462(+4)
202609010811,4,3,6,ウインモナーク,牡7,55.0,松岡,0:1:07.9,クビ,10,24.5,33.8,,美浦 奥平,502(-8)
202609010811,5,5,10,ガロンヌ,牡5,55.0,小沢,0:1:07.9,ハナ,12,32.6,32.8,,栗東 上村,476(+8)
202609010811,6,2,4,テイエムスパーダ,牝7,56.0,斎藤,0:1:08.1,3/4,3,8.8,34.4,,栗東 小椋,496(-2)
202609010811,7,6,11,メイショウソラフネ,牡7,58.0,高杉,0:1:08.1,ハナ,7,12.2,33.6,,栗東 石橋,452(-6)
202609010811,8,8,16,ステークホルダー,牡6,54.0,富田,0:1:08.2,1/2,15,60.7,33.5,,美浦 斎藤誠,464(+6)
202609010811,9,5,9,ジョーメッドヴィン,牡5,57.0,鮫島駿,0:1:08.2,クビ,5,10.0,34.1,,栗東 清水久,530(+10)
202609010811,10,1,1,イフェイオン,牝5,54.0,北村友,0:1:08.3,1/2,9,18.5,33.7,,栗東 杉山佳,498(0)
202609010811,11,2,3,レッドシュヴェルト,牡6,55.0,菱田,0:1:08.4,クビ,8,14.4,33.5,,美浦 尾関,472(-4)
202609010811,12,4,7,カルチャーデイ,牝5,55.0,酒井,0:1:08.4,クビ,1,3.3,34.6,,栗東 四位,436(-8)
202609010811,13,7,13,グランテスト,牝6,53.0,田口,0:1:08.4,クビ,4,8.8,33.5,,栗東 今野,482(0)
202609010811,14,3,5,マイネルジェロディ,牡8,55.0,国分優,0:1:08.7,1.1/2,16,106.9,33.4,,美浦 室井,484(-8)
202609010811,15,8,15,ソウテン,牡7,56.0,吉村,0:1:08.7,クビ,6,10.1,34.5,,栗東 斉藤崇,534(-2)
202609010811,中止,1,2,ロンドンプラン,牡6,55.0,荻野琢,,,14,56.6,,,栗東 宮本,530(+16)
