,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202610010911,1,5,6,オーケーバーディー,牝5,56.0,横山琉,0:1:45.1,,3,8.4,37.4,,美浦 相沢,458(-8)
202610010911,2,6,9,プルートマスター,牡7,58.0,丹内,0:1:45.3,1,6,8.9,37.4,,栗東 今野,494(-4)
202610010911,3,3,3,メイショウシナノ,牡6,58.0,浜中,0:1:45.8,3,5,8.9,36.5,,栗東 大橋,494(+4)
202610010911,4,4,5,ゴッドブルービー,牡6,58.0,角田和,0:1:45.9,3/4,2,5.2,37.4,,栗東 角田,478(+6)
202610010911,5,8,12,アイウィル,牡5,58.0,丸山,0:1:46.1,1.1/2,9,16.5,37.2,,美浦 高木,518(+4)
202610010911,6,5,7,レシプロシティ,牝6,56.0,菊沢,0:1:46.3,1.1/4,8,16.0,37.7,,美浦 田村,466(0)
202610010911,7,7,10,スマートリアファル,牡5,58.0,西塚,0:1:46.4,クビ,13,88.4,38.3,,栗東 加藤公,494(-4)
202610010911,8,6,8,ヘルモーズ,牡5,58.0,亀田,0:1:46.4,ハナ,11,17.7,37.4,,栗東 小林,514(-10)
202610010911,9,1,1,テーオールビー,牝5,56.0,長岡,0:1:46.7,2,10,17.5,38.5,,栗東 宮,466(+8)
202610010911,10,7,11,ドゥラリス,牝4,55.0,斎藤,0:1:47.1,2,1,4.1,38.2,,栗東 吉岡,532(+6)
202610010911,11,8,13,ホウオウスーペリア,牡6,58.0,田山,0:1:47.2,クビ,4,8.7,38.0,,栗東 吉岡,486(-4)
202610010911,12,4,4,メイショウミカワ,牡8,58.0,太宰,0:1:47.7,3,7,10.1,39.3,,栗東 千田,522(-8)
202610010911,13,2,2,ベルダイナフェロー,牝5,56.0,小沢,0:1:48.7,6,12,61.9,39.6,,栗東 東田,478(0)
