,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202610010310,1,8,16,ドゥラリス,牝4,55.0,斎藤,0:1:45.4,,3,5.2,37.5,,栗東 吉岡,526(0)
202610010310,2,7,13,プウスカンドゥール,牝6,56.0,中井,0:1:45.5,1,16,207.1,37.1,,栗東 坂口,462(+2)
202610010310,3,6,12,コスモマルーン,牝6,56.0,菊沢,0:1:45.6,1/2,14,100.7,37.4,,美浦 土田,472(-2)
202610010310,4,4,7,スマートプレシャス,牝5,56.0,松若,0:1:45.7,クビ,10,35.6,38.4,,栗東 中村,516(-12)
202610010310,5,4,8,エルフストラック,牝5,56.0,丹内,0:1:45.8,1/2,4,5.6,38.1,,栗東 中村,488(-4)
202610010310,6,7,14,ユウェンタース,牝4,55.0,西塚,0:1:45.8,クビ,5,20.2,37.8,,栗東 宮,476(-10)
202610010310,7,5,9,レディゴディヴァ,牝4,55.0,鮫島駿,0:1:45.9,クビ,12,56.2,37.8,,栗東 小崎,434(-4)
202610010310,8,3,5,ステアハート,牝4,55.0,田山,0:1:45.9,クビ,2,4.4,38.2,,栗東 新谷,482(+4)
202610010310,9,2,4,ナリタヒカリ,牝4,55.0,国分恭,0:1:46.0,クビ,11,45.8,38.1,,栗東 荒川,428(-10)
202610010310,10,2,3,タマモナポリ,牝5,56.0,荻野琢,0:1:46.0,1/2,9,34.7,38.4,,栗東 河嶋,458(-12)
202610010310,11,1,2,オカメノコイ,牝4,55.0,丸山,0:1:46.2,3/4,15,101.1,37.6,,美浦 小笠,470(-4)
202610010310,12,5,10,レーヴドレフォン,牝5,56.0,吉田隼,0:1:46.3,1/2,6,21.2,38.2,,栗東 矢作,478(-2)
202610010310,13,8,15,ブルーペクトライト,牝6,56.0,鷲頭,0:1:46.5,1.1/2,7,33.2,38.2,,栗東 宮地,494(+4)
202610010310,14,3,6,ステラスプレンダー,牝5,56.0,小沢,0:1:46.9,2,8,33.2,39.6,,栗東 石坂,452(0)
202610010310,15,1,1,サイモンコーラル,牝6,56.0,柴田裕,0:1:47.6,4,13,96.7,39.1,,栗東 羽月,470(0)
202610010310,16,6,11,ヴィリアリート,牝4,55.0,浜中,0:1:48.5,5,1,2.6,41.1,,栗東 西村,530(-18)
