,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605030309,1,5,7,インペリアルライン,セ7,58.0,木幡巧,0:2:09.9,,5,11.5,36.4,,美浦 中舘,486(+6)
202605030309,2,2,2,コズミックダンサー,牡4,58.0,ディー,0:2:10.2,1.1/2,3,9.4,37.0,,栗東 橋田,492(+4)
202605030309,3,6,9,ビービーアジャイル,牡3,55.0,ルメー,0:2:10.2,アタマ,1,1.6,36.9,,美浦 中舘,488(+2)
202605030309,4,5,8,キャストロププ,牡4,58.0,ゴンサ,0:2:10.3,1,9,70.8,36.9,,美浦 尾形,506(+2)
202605030309,5,4,6,シゲルカミカゼ,牡6,58.0,大野,0:2:11.0,4,4,10.2,37.7,,美浦 松山,516(-2)
202605030309,6,3,4,トクシースタローン,牡7,58.0,原,0:2:11.2,1,8,69.1,37.2,,美浦 辻,514(-2)
202605030309,7,3,3,タッチャブル,牡6,58.0,亀田,0:2:11.7,3,12,300.1,37.4,,栗東 中村,518(-6)
202605030309,8,6,10,トレインザマインド,セ4,58.0,津村,0:2:11.7,アタマ,7,46.5,37.7,,美浦 中舘,542(+8)
202605030309,9,7,11,タガノマルアフ,牡4,58.0,石川,0:2:12.1,2.1/2,10,129.3,39.0,,栗東 角田,472(-6)
202605030309,10,7,12,デルマタモン,牡8,58.0,北村宏,0:2:12.2,クビ,14,593.0,37.9,,美浦 勢司,506(-2)
202605030309,11,8,13,セイントエルモズ,牡3,55.0,菊沢,0:2:12.9,4,6,13.0,39.0,,美浦 小島,542(+4)
202605030309,12,1,1,チムニートップス,牡4,58.0,武藤,0:2:13.0,3/4,11,142.2,39.1,,栗東 池添,490(-10)
202605030309,13,4,5,サイモンルモンド,セ9,58.0,野中,0:2:13.9,5,13,498.6,39.2,,美浦 的場,460(+6)
202605030309,14,8,14,エイカイソウル,牡5,58.0,戸崎圭,0:2:14.0,1/2,2,4.6,39.5,,栗東 藤原,492(+2)
