,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605010711,1,7,13,スティンガーグラス,牡5,57.5,ルメー,0:3:32.0,,1,3.0,34.8,,栗東 友道,484(+10)
202605010711,2,2,3,ファイアンクランツ,牡4,54.0,大野,0:3:32.2,1.1/4,3,7.8,34.4,,美浦 堀,470(+10)
202605010711,3,1,1,ブレイヴロッカー,セ6,56.5,荻野極,0:3:32.5,1.3/4,11,30.1,34.9,,栗東 本田,450(-10)
202605010711,4,2,2,ヴェルテンベルク,牡6,55.0,キング,0:3:32.6,3/4,4,8.0,34.4,,栗東 宮本,486(+4)
202605010711,5,7,12,ホーエリート,牝5,56.5,戸崎圭,0:3:32.6,クビ,2,6.0,35.0,,美浦 田島,486(+10)
202605010711,6,4,6,レッドバリエンテ,牡7,56.5,西村淳,0:3:32.8,1,8,13.8,35.4,,栗東 中内田,496(+4)
202605010711,7,8,14,マイネルカンパーナ,牡6,56.5,津村,0:3:32.8,クビ,5,10.3,35.3,,美浦 青木,422(+8)
202605010711,8,6,10,ヴォランテ,牡6,56.0,吉村,0:3:33.0,1.1/4,7,12.5,34.9,,栗東 羽月,462(+8)
202605010711,9,8,15,ボーンディスウェイ,牡7,57.0,木幡巧,0:3:33.1,3/4,10,23.9,35.2,,美浦 牧,502(+6)
202605010711,10,6,11,ローザサンリヴァル,牡5,53.0,石川,0:3:33.3,1,9,16.2,35.9,,栗東 高野,510(+2)
202605010711,11,5,9,シルブロン,牡8,56.0,三浦,0:3:33.4,クビ,13,78.2,35.2,,美浦 稲垣,512(+8)
202605010711,12,4,7,サスツルギ,セ6,54.0,野中,0:3:33.4,アタマ,15,222.0,35.1,,美浦 千葉,490(+6)
202605010711,13,3,4,ミクソロジー,セ7,56.0,菅原明,0:3:34.8,8,12,72.2,36.9,,栗東 辻野,430(0)
202605010711,14,3,5,トータルクラリティ,セ4,54.0,原,0:3:35.5,4,14,170.0,37.5,,栗東 池添,472(-10)
202605010711,15,5,8,ファウストラーゼン,牡4,56.0,横山和,0:3:35.7,1.1/2,6,12.0,38.5,,栗東 須貝,462(+2)
