,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605020809,1,8,12,エルマーゴ,牡4,58.0,ゴンサ,0:1:32.8,,1,2.4,32.6,,美浦 加藤征,480(-2)
202605020809,2,1,1,オリバナム,牝4,56.0,菅原明,0:1:33.1,1.3/4,4,8.3,33.2,,栗東 斉藤崇,486(+8)
202605020809,3,6,7,ミッキースターダム,セ5,58.0,丹内,0:1:33.3,1.1/2,5,11.1,33.9,,栗東 前川,474(0)
202605020809,4,4,4,ジーティーマン,牡4,58.0,北村友,0:1:33.3,アタマ,2,3.1,32.7,,栗東 小栗,504(-2)
202605020809,5,2,2,ケイケイ,セ5,58.0,木幡巧,0:1:33.3,ハナ,9,46.6,33.2,,美浦 杉浦,482(+2)
202605020809,6,7,9,デファイ,牝5,56.0,岩田望,0:1:33.6,2,6,19.3,33.2,,美浦 斎藤誠,472(+4)
202605020809,7,6,8,マイネルフォルツァ,牡6,58.0,ディー,0:1:33.7,アタマ,7,22.8,33.3,,美浦 金成,524(+4)
202605020809,8,5,5,マンウォル,牝5,56.0,原,0:1:33.8,3/4,8,30.2,34.1,,美浦 菊沢,440(-8)
202605020809,9,3,3,シルバーレイン,牡4,58.0,戸崎圭,0:1:33.8,クビ,3,7.9,33.2,,美浦 萩原,472(-2)
202605020809,10,7,10,ヒロノゴウカイ,牡7,58.0,菅原隆,0:1:34.6,5,12,320.8,34.0,,美浦 蛯名利,504(+2)
202605020809,11,8,11,クールベイビー,牝5,56.0,江田照,0:1:34.7,1/2,10,61.1,33.8,,美浦 矢野,478(+8)
202605020809,12,5,6,リュウノタブーク,牝5,56.0,原田和,0:1:35.8,7,11,76.6,35.8,,美浦 伊坂,448(-2)
