,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202605020909,1,7,10,イクシード,牝3,55.0,ルメー,0:1:46.4,,1,1.3,33.7,,美浦 木村,468(-10)
202605020909,2,6,8,ガーヴィ,牝3,55.0,大野,0:1:46.4,クビ,7,44.3,33.1,,美浦 村田,454(-2)
202605020909,3,2,2,ルージュリリック,牝3,55.0,佐々木,0:1:46.5,クビ,3,16.9,34.5,,美浦 上原佑,472(+8)
202605020909,4,5,5,ヴァリスマリネリス,牝3,55.0,津村,0:1:46.6,1/2,5,29.3,34.3,,美浦 中舘,434(+10)
202605020909,5,5,6,サンブライト,牝3,55.0,横山典,0:1:46.8,1.1/4,12,95.2,34.0,,美浦 鈴木慎,466(+10)
202605020909,6,8,12,エンジョイドアスク,牝3,55.0,レーン,0:1:46.9,1,2,3.7,33.9,,美浦 堀,474(-10)
202605020909,7,3,3,ヴェガリア,牝3,55.0,横山武,0:1:47.0,クビ,8,48.9,35.2,,美浦 栗田,444(+2)
202605020909,8,6,7,シルバーリム,牝3,55.0,国分優,0:1:47.0,アタマ,11,79.5,34.0,,栗東 中村,456(+6)
202605020909,9,1,1,ハーディジェナー,牝3,55.0,ディー,0:1:47.0,クビ,10,70.7,34.4,,美浦 西田,414(0)
202605020909,10,4,4,ロザーンジュ,牝3,55.0,田辺,0:1:47.1,クビ,4,24.1,34.3,,栗東 寺島,418(-4)
202605020909,11,7,9,ファンクション,牝3,55.0,原,0:1:47.5,2.1/2,6,35.6,35.0,,美浦 斎藤誠,440(+10)
202605020909,12,8,11,レディーゴール,牝3,55.0,荻野極,0:1:47.7,1,9,64.1,34.7,,美浦 斎藤誠,468(+6)
