index,着順,race_type,course_len,ground_state,class,peds_0,peds_1,peds_2,peds_3,peds_4,peds_5,peds_6,peds_7,peds_8,peds_9,peds_10,peds_11,peds_12,peds_13,peds_14,peds_15,peds_16,peds_17,peds_18,peds_19,peds_20,peds_21,peds_22,peds_23,peds_24,peds_25,peds_26,peds_27,peds_28,peds_29,peds_30,peds_31,peds_32,peds_33,peds_34,peds_35,peds_36,peds_37,peds_38,peds_39,peds_40,peds_41,peds_42,peds_43,peds_44,peds_45,peds_46,peds_47,peds_48,peds_49,peds_50,peds_51,peds_52,peds_53,peds_54,peds_55,peds_56,peds_57,peds_58,peds_59,peds_60,peds_61
202308010101,1,芝,2000,良,未勝利,サトノダイヤモンド,フラワーバレイ Flower Valley(米),ディープインパクト,マルペンサ Malpensa(亜),ディスクリートキャット Discreet Cat(米),Boom Town Girl,サンデーサイレンス Sunday Silence(米),ウインドインハーヘア Wind in Her Hair(愛),Orpen,Marsella,Forestry,Pretty Discreet,Unbridled,Once to Often,Halo,Wishing Well,Alzao,Burghclere,Lure,Bonita Francita,サザンヘイロー,Riviere,Storm Cat,Shared Interest,Private Account,Pretty Persuasive,Fappiano,Gana Facil,Raise a Native,One Is Enough,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Danzig,Endear,Devil's Bag,Raise the Standard,Halo,Northern Sea,Logical,Talonada,Storm Bird,Terlingua,Pleasant Colony,Surgery,Damascus,Numbered Account,Believe It,Bury the Hatchet,Mr. Prospector,Killaloe,Le Fabuleux,Charedi,Native Dancer,Raise You,Three Martinis,Trim Turn
202308010101,2,芝,2000,良,未勝利,エイシンフラッシュ,ギャラクシーセレブ,キングズベスト King's Best(米),ムーンレディ Moonlady(独),ブラックタイド,セレブレイト,Kingmambo (米),Allegretta,プラティニ Platini(独),Midnight Fever,サンデーサイレンス Sunday Silence(米),ウインドインハーヘア Wind in Her Hair(愛),パントレセレブル Peintre Celebre(米),エリモファンタジー Erimo Fantasy(米),Mr. Prospector,Miesque,Lombard,Anatevka,Surumu,Prairie Darling,Sure Blade,Majoritat,Halo,Wishing Well,Alzao,Burghclere,Nureyev,Peinture Bleue,Riverman,Share the Fantasy,Raise a Native,Gold Digger,Nureyev,Pasadoble,Agio,Promised Lady,Espresso,Almyra,Literat,Surama,Stanford,Prairie Belle,Kris,Double Lock,Konigsstuhl,Monacchia,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Northern Dancer,Special,Alydar,Petroleuse,Never Bend,River Lady,Exclusive Native,Misukaw
202308010101,3,芝,2000,良,未勝利,ディープインパクト,スイープトウショウ,サンデーサイレンス Sunday Silence(米),ウインドインハーヘア Wind in Her Hair(愛),エンドスウィープ End Sweep(米),タバサトウショウ,Halo,Wishing Well,Alzao,Burghclere,フォーティナイナー Forty Niner(米),Broom Dance,ダンシングブレーヴ Dancing Brave(米),サマンサトウショウ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Mr. Prospector,File,Dance Spell,Witching Hour,Lyphard,Navajo Princess,トウショウボーイ,マーブルトウショウ,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Northern Dancer,Goofed,Sir Ivor,Pocahontas,Crepello,Sans le Sou,Queen's Hussar,Highlight,Raise a Native,Gold Digger,Tom Rolfe,Continue,Northern Dancer,Obeah,Thinking Cap,Enchanted Eve,Northern Dancer,Goofed,Drone,Olmec,テスコボーイ,ソシアルバターフライ,ダンディルート,チヤイナトウショウ
202308010101,4,芝,2000,良,未勝利,ジャスタウェイ,エゴイスト,ハーツクライ,シビル,ファスリエフ Fasliyev(米),ゴールデンチェリー,サンデーサイレンス Sunday Silence(米),アイリッシュダンス,Wild Again,シャロン Charon(米),Nureyev,Mr. P's Princess,Crafty Prospector,A Kiss for Luck,Halo,Wishing Well,トニービン,ビューパーダンス,Icecapade,Bushel-n-Peck,Mo Exception,Double Wiggle,Northern Dancer,Special,Mr. Prospector,Anne Campbell,Mr. Prospector,Real Crafty Lady,Reflected Glory,Painted Flag,Hail to Reason,Cosmah,Understanding,Mountain Flower,カンパラ,Severn Bridge,Lyphard,My Bupers,Nearctic,Shenanigans,Khaled,Dama,Hard Work,With Exception,Sir Wiggle,Blue Double,Nearctic,Natalma,Forli,Thong,Raise a Native,Gold Digger,Never Bend,Repercussion,Raise a Native,Gold Digger,In Reality,Princess Roycraft,Jester,Lysistrate,Dusty Canyon,Duchess Peg
202308010101,5,芝,2000,良,未勝利,ハービンジャー Harbinger(英),パッショナルダンス,Dansili,Penang Pearl,サンデーサイレンス Sunday Silence(米),ランバダスタイル Lambada Style(愛),デインヒル Danehill(米),Hasili,Bering,Guapa,Halo,Wishing Well,ダンシングブレーヴ Dancing Brave(米),Santa's Sister,Danzig,Razyana,Kahyasi,Kerali,Arctic Tern,Beaune,Shareef Dancer,Sauceboat,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Navajo Princess,Middle Brother,Santa Paula,Northern Dancer,Pas de Nom,His Majesty,Spring Adieu,イルドブルボン,Kadissya,High Line,Sookera,Sea-Bird,Bubbling Beauty,Lyphard,Barbra,Northern Dancer,Sweet Alliance,Connaught,Cranberry Sauce,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Northern Dancer,Goofed,Drone,Olmec,Hill Prince,Alablue,Santa Claus,Pocahontas
202308010101,6,芝,2000,良,未勝利,イスラボニータ,ラブミーリル,フジキセキ,イスラコジーン Isla Cozzene(米),ハービンジャー Harbinger(英),グッデーコパ,サンデーサイレンス Sunday Silence(米),ミルレーサー Millracer(米),Cozzene,Isla Mujeres,Dansili,Penang Pearl,マンハッタンカフェ,ウェディングオーク,Halo,Wishing Well,Le Fabuleux,Marston's Mill,Caro,Ride the Trails,Crafty Prospector,Lido Isle,デインヒル,Hasili,Bering,Guapa,サンデーサイレンス,サトルチェンジ,トニービン,ヘイアンマーチ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Wild Risk,Anguar,In Reality,Millicent,フォルティノ,Chambord,Prince John,Wildwook,Mr. Prospector,Real Crafty Lady,Far North,She Is Gorgeous,Danzig,Razyana,Kahyasi,Kerali,Arctic Tern,Beaune,Shareef Dancer,Sauceboat,Halo,Wishing Well,Law Society,Santa Luciana,カンパラ,Severn Bridge,アスワン,ウエスパーリンドー
202308010101,7,芝,2000,良,未勝利,Frankel,Household Name,Galileo (愛),Kind,Zamindar,Coraline,Sadler's Wells (米),Urban Sea (米),デインヒル Danehill(米),Rainbow Lake,Gone West,Zaizafon,Sadler's Wells (米),Bahamian,Northern Dancer,Fairy Bridge,Miswaki,Allegretta,Danzig,Razyana,Rainbow Quest,Rockfest,Mr. Prospector,Secrettame,The Minstrel,Mofida,Northern Dancer,Fairy Bridge,Mill Reef,Sorbus,Nearctic,Natalma,Bold Reason,Special,Mr. Prospector,Hopespringseternal,Lombard,Anatevka,Northern Dancer,Pas de Nom,His Majesty,Spring Adieu,Blushing Groom,I Will Follow,Stage Door Johnny,Rock Garden,Raise a Native,Gold Digger,Secretariat,Tamerett,Northern Dancer,Fleur,Right Tack,Wold Lass,Nearctic,Natalma,Bold Reason,Special,Never Bend,Milan Mill,Busted,Censorship
202308010101,8,芝,2000,良,未勝利,エイシンフラッシュ,ロイヤルネックレス,キングズベスト King's Best(米),ムーンレディ Moonlady(独),シンボリクリスエス,シルバーネックレス,Kingmambo (米),Allegretta,プラティニ Platini(独),Midnight Fever,Kris S.,Tee Kay,サンデーサイレンス Sunday Silence(米),シルバードシルク Silvered Silk(米),Mr. Prospector,Miesque,Lombard,Anatevka,Surumu,Prairie Darling,Sure Blade,Majoritat,Roberto,Sharp Queen,Gold Meridian,Tri Argo,Halo,Wishing Well,Fire Dancer,Princess Young,Raise a Native,Gold Digger,Nureyev,Pasadoble,Agio,Promised Lady,Espresso,Almyra,Literat,Surama,Stanford,Prairie Belle,Kris,Double Lock,Konigsstuhl,Monacchia,Hail to Reason,Bramalea,Princequillo,Bridgework,Seattle Slew,Queen Louie,Tri Jet,Hail Proudly,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Forward Gal,Young Emperor,Princess Taj
202308010101,9,芝,2000,良,未勝利,ルーラーシップ,リラヴァティ,キングカメハメハ,エアグルーヴ,ゼンノロブロイ,シンハリーズ Singhalese(英),Kingmambo (米),マンファス Manfath(愛),トニービン Tony Bin(愛),ダイナカール,サンデーサイレンス Sunday Silence(米),ローミンレイチェル Roamin Rachel(米),シングスピール Singspiel(愛),Baize,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,カンパラ,Severn Bridge,ノーザンテースト,シャダイフェザー,Halo,Wishing Well,マイニング,One Smart Lady,In the Wings,Glorious Song,Efisio,Bayonne,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Kalamoun,State Pension,Hornbeam,Priddy Fair,Northern Dancer,Lady Victoria,ガーサント,パロクサイド,Hail to Reason,Cosmah,Understanding,Mountain Flower,Mr. Prospector,I Pass,Clever Trick,Pia's Lady,Sadler's Wells,High Hawk,Halo,Ballade,Formidable,Eldoret,Bay Express,Lambay
202308010101,10,芝,2000,良,未勝利,ハーツクライ,シーヴ Sheave(米),サンデーサイレンス Sunday Silence(米),アイリッシュダンス,Mineshaft (米),Belterra,Halo,Wishing Well,トニービン Tony Bin(愛),ビューパーダンス Buper Dance(米),A.P. Indy,Prospectors Delite,Unbridled,Cruising Haven,Hail to Reason,Cosmah,Understanding,Mountain Flower,カンパラ,Severn Bridge,Lyphard,My Bupers,Seattle Slew,Weekend Surprise,Mr. Prospector,Up the Flagpole,Fappiano,Gana Facil,Shelter Half,Sailing Leader,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Kalamoun,State Pension,Hornbeam,Priddy Fair,Northern Dancer,Goofed,Bupers,Princess Revoked,Bold Reasoning,My Charmer,Secretariat,Lassie Dear,Raise a Native,Gold Digger,Hoist the Flag,The Garden Club,Mr. Prospector,Killaloe,Le Fabuleux,Charedi,Tentam,Gay Matelda,Mr. Leader,Sailor Town
